Wall time,Step,Value
1758730114.7938755,11377024,37.0
1758730129.548757,11430016,1.0
1758730138.4447057,11456704,0.0
1758730143.136471,11472000,34.0
1758730147.8175719,11487424,11.0
1758730149.1123044,11499072,65.0
1758730158.0449944,11525824,59.0
1758730613.4940836,11546752,29.0
1758730613.9043155,11550400,3.0
1758730632.2287865,11605632,72.0
1758730637.2136788,11624256,62.0
1758730662.087641,11713088,43.0
1758730689.507457,11798656,49.0
1758730689.5210724,11798784,63.0
1758730690.7123296,11808960,6.0
1758730700.0469778,11838144,4.0
1758730704.119365,11848256,39.0
1758730709.0139313,11865280,51.0
1758730738.33066,11964992,40.0
1758730742.923365,11978048,3.0
1758730748.341586,11997888,51.0
1758730749.4270556,12006912,75.0
1758731217.4067242,12062208,9.0
1758731242.560327,12152768,38.0
1758731266.8777766,12238784,62.0
1758731271.191563,12251200,62.0
1758731280.068997,12278016,23.0
1758731284.707353,12293248,11.0
1758731285.2259521,12297856,64.0
1758731300.0101354,12351360,33.0
1758731313.276898,12391872,48.0
1758731337.574548,12475200,52.0
1758731341.8300982,12486848,55.0
1758731342.9616432,12496768,58.0
1758731351.5706913,12521024,54.0
1758731357.6331513,12548544,65.0
1758731357.6405287,12548608,34.0
1758731366.6413054,12575936,50.0
1758731367.1557975,12580544,2.0
1758731821.525218,12596352,49.0
1758731826.3718889,12611776,4.0
1758731826.522064,12613120,6.0
1758731839.8978932,12650752,58.0
1758731850.7969315,12695232,34.0
1758731854.6959085,12703168,21.0
1758731860.119359,12724992,49.0
1758731864.1172526,12734080,61.0
1758731883.7793877,12802944,39.0
1758731884.0204837,12805056,18.0
1758731889.3752785,12825408,50.0
1758731893.954991,12840064,4.0
1758731898.476045,12853312,0.0
1758731899.365241,12860992,57.0
1758731913.0751176,12902336,48.0
1758731917.2339768,12913152,55.0
1758731917.3103654,12913856,35.0
1758731917.510921,12915712,21.0
1758731923.1170301,12937408,67.0
1758731923.1777434,12937920,38.0
1758731941.3746014,12993024,20.0
1758731943.017756,13006400,65.0
1758731952.7282236,13039040,56.0
1758731966.3494136,13076992,30.0
1758731972.9161797,13104256,41.0
1758731973.1053264,13105664,30.0
1758732426.669244,13114240,6.0
1758732427.7502398,13123584,37.0
1758732430.838195,13124352,4.0
1758732431.9173338,13133696,28.0
1758732436.7496896,13149120,64.0
1758732437.1483412,13152448,33.0
1758732450.317305,13190208,3.0
1758732465.2554915,13239424,20.0
1758732470.9083345,13262144,16.0
1758732475.773918,13279168,30.0
1758732480.47816,13294912,55.0
1758732489.4428444,13322048,59.0
1758732489.8492017,13325568,28.0
1758732489.9165733,13326144,12.0
1758732518.2624824,13421952,10.0
1758732524.5184762,13451072,30.0
1758732528.54948,13460608,63.0
1758732538.6959538,13497024,20.0
1758732562.4355776,13575680,33.0
1758732576.8867993,13624064,20.0
1758732577.2716136,13627520,34.0
1758733031.2453997,13634240,6.0
1758733032.0218961,13641216,5.0
1758733032.5625205,13646016,10.0
1758733040.7230535,13664832,31.0
1758733061.1757493,13741248,21.0
1758733074.4359977,13780608,17.0
1758733074.642908,13782464,33.0
1758733080.7094126,13809664,58.0
1758733104.7112179,13891968,68.0
1758733112.810158,13911744,59.0
1758733118.3911014,13935040,39.0
1758733138.1867993,14005568,51.0
1758733151.439242,14043584,66.0
1758733636.48973,14162368,13.0
1758733646.1633549,14193728,61.0
1758733647.3738573,14204224,40.0
1758733656.8038952,14234368,29.0
1758733660.254922,14239104,21.0
1758733665.3310838,14258304,8.0
1758733671.211175,14283264,32.0
1758733674.6871347,14287488,59.0
1758733674.9198725,14289472,7.0
1758733679.589847,14304640,56.0
1758733690.0172515,14344128,16.0
1758733700.374024,14383232,6.0
1758733703.9291666,14388544,53.0
1758733704.1875625,14390848,62.0
1758733708.4849465,14402688,37.0
1758733733.7319665,14493120,18.0
1758733738.4160163,14507008,62.0
1758733742.824044,14518656,50.0
1758733743.8412635,14527168,63.0
1758733782.6577623,14657600,27.0
1758733787.48107,14674368,59.0
1758734251.1518335,14715072,44.0
1758734256.2860703,14734144,55.0
1758734276.537708,14807296,53.0
1758734300.813602,14888640,59.0
1758734301.3587902,14892928,11.0
1758734305.239302,14899904,32.0
1758734334.4089797,14998400,6.0
1758734352.9562364,15057856,24.0
1758734358.3673387,15079936,5.0
1758734358.8694925,15084352,59.0
1758734372.4511487,15125760,10.0
1758734386.6630015,15172672,63.0
1758734852.2126224,15233792,51.0
1758734855.9185598,15239872,21.0
1758734856.758451,15247296,35.0
1758734870.5354273,15288512,25.0
1758734870.890759,15291584,11.0
1758734871.7338042,15298752,11.0
1758734871.9109323,15300288,25.0
1758734875.4608908,15305920,72.0
1758734876.220541,15312704,21.0
1758734876.4724364,15314944,51.0
1758734880.160449,15321344,3.0
1758734881.5506783,15333760,23.0
1758734889.5491157,15351872,36.0
1758734890.2862725,15358208,45.0
1758734905.1972551,15410304,42.0
1758734909.1124187,15418496,23.0
1758734910.05473,15426624,7.0
1758734920.3054783,15464512,50.0
1758734929.9856846,15495552,10.0
1758734938.8400464,15521408,8.0
1758734939.4831922,15527040,51.0
1758734958.1639037,15584960,32.0
1758734983.6617546,15677120,52.0
1758734998.1304781,15723776,53.0
1758735457.6406608,15752192,59.0
1758735457.934949,15754624,10.0
1758735463.240338,15773760,13.0
1758735477.9967115,15823872,13.0
1758735482.678202,15839232,15.0
1758735492.569557,15874240,33.0
1758735506.419557,15918656,67.0
1758735506.682561,15921024,18.0
1758735514.9830978,15942208,30.0
1758735515.1663697,15943808,46.0
1758735515.7930417,15949248,49.0
1758735516.4167497,15954752,14.0
1758735529.7505608,15994752,29.0
1758735554.4988494,16083136,6.0
1758735554.894727,16086528,43.0
1758735559.94496,16104896,52.0
1758735564.2191198,16116608,39.0
1758735573.3207126,16144384,29.0
1758735578.4684753,16162624,61.0
1758735583.1552358,16178176,18.0
1758735597.6150067,16227648,49.0
1758735602.7086585,16246784,60.0
1758736073.004059,16306688,57.0
1758736073.6231258,16312192,0.0
1758736078.8535206,16331968,6.0
1758736091.7454324,16367744,60.0
1758736092.4893594,16374272,23.0
1758736102.1488671,16407552,38.0
1758736102.816002,16413376,49.0
1758736106.368847,16418752,14.0
1758736107.331022,16427008,49.0
1758736112.2926426,16444928,19.0
1758736125.7869627,16485440,11.0
1758736135.5098217,16519168,53.0
1758736140.9091794,16540736,8.0
1758736150.5554304,16573824,53.0
1758736154.4703717,16581632,10.0
1758736159.9094753,16603520,11.0
1758736169.7750065,16638656,53.0
1758736169.9544125,16640192,11.0
1758736174.3723123,16653120,54.0
1758736179.8624933,16674880,7.0
1758736183.3121142,16679168,7.0
1758736184.9357877,16693504,57.0
1758736188.2898476,16697216,8.0
1758736188.468925,16698816,36.0
1758736193.8833017,16719552,56.0
1758736203.6323369,16751936,37.0
1758736662.9503891,16790464,35.0
1758736676.7951226,16830976,22.0
1758736716.4236228,16970752,30.0
1758736734.2114122,17023680,54.0
1758736734.2720697,17024192,16.0
1758736755.3839848,17102208,6.0
1758736773.390126,17157312,57.0
1758736773.592777,17159104,40.0
1758736774.0463037,17163072,5.0
1758736777.9634333,17171456,11.0
1758736782.7517188,17187840,59.0
1758736807.0664628,17272640,40.0
1758736811.6815512,17287680,44.0
1758736813.0596058,17299776,54.0
1758737271.8828382,17324864,40.0
1758737272.4678602,17330240,33.0
1758737277.0545173,17343872,16.0
1758737295.9169014,17404608,8.0
1758737296.303007,17407872,40.0
1758737306.8297727,17448256,8.0
1758737311.0253327,17458944,24.0
1758737348.6414766,17582400,46.0
1758737359.2732599,17624128,57.0
1758737359.7672658,17628608,86.0
1758737362.9343858,17630272,43.0
1758737383.3021922,17704384,32.0
1758737880.9693997,17858816,53.0
1758737881.6660345,17864960,70.0
1758737887.2120776,17887552,45.0
1758737901.8057919,17937472,39.0
1758737924.7855937,18010752,57.0
1758737930.4586387,18034624,71.0
1758737944.544895,18081408,23.0
1758737958.9224162,18130432,58.0
1758737981.9541779,18204096,54.0
1758737997.0610094,18257664,8.0
1758737997.1746159,18258688,46.0
1758737997.6245928,18262784,20.0
1758738017.3416274,18331136,66.0
1758738496.3353832,18422848,56.0
1758738506.2483304,18459520,55.0
1758738510.1095717,18467840,63.0
1758738514.8741035,18484544,54.0
1758738515.0799282,18486400,16.0
1758738516.0216343,18494592,65.0
1758738519.3715491,18498624,63.0
1758738530.3425775,18544320,37.0
1758738534.3068752,18553856,41.0
1758738544.3678255,18592064,39.0
1758738562.7278557,18651584,60.0
1758738573.024015,18691520,56.0
1758738573.079648,18692032,65.0
1758738573.1170158,18692352,62.0
1758738577.000422,18701120,42.0
1758738577.8002138,18708288,4.0
1758738582.486788,18724096,27.0
1758738591.2125137,18749312,64.0
1758738610.448002,18815296,13.0
1758738624.3312116,18860224,31.0
1758738625.5650396,18871232,46.0
1758739079.1343472,18889536,45.0
1758739088.6392035,18921344,41.0
1758739093.3621755,18937088,41.0
1758739098.3334055,18955072,48.0
1758739106.83773,18978944,67.0
1758739107.7773583,18987456,4.0
1758739107.8578107,18988160,11.0
1758739111.9701464,18998784,8.0
1758739130.3101108,19059456,0.0
1758739130.436843,19060608,40.0
1758739130.7716126,19063680,35.0
1758739158.9902852,19159168,16.0
1758739163.204565,19170560,8.0
1758739163.3118243,19171520,36.0
1758739178.0033603,19224192,50.0
1758739178.7732427,19231104,3.0
1758739192.4916613,19274688,56.0
